economy,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
WLD,World,78.1798986419251,77.8317161074375,79.2821473286736,79.8711372989496,80.0792478091506,80.5710438126696,81.2793037809783,81.7717755851209,82.4012748853695,82.7698919497576,83.1374095629006,82.0744496417354,84.6351895707587,85.1398974157153,85.5476862244181,86.5258006896778,87.6062268251271,88.504096925462,89.4789021234741
UMC,Upper middle income,95.5676852782173,96.0601850441609,96.4453762375467,96.666550439055,96.9232507110995,97.1775979412964,97.6050310763428,97.6632293168287,97.9663238246224,98.2537594416218,98.6822344521157,98.829466006874,99.02041772669,99.0865218882355,99.1239664473566,98.8931797741118,99.182919835499,99.2678057530108,99.2388183662621
TSS,Sub-Saharan Africa (IDA & IBRD countries),25.6390975710458,26.11237893169,27.3096742007975,29.5449617754355,29.3740542345349,29.3004944962827,30.8119519769365,32.4292482478775,32.3217813084341,32.4917935784866,33.2814863509247,35.8172318786084,36.732257460261,37.861546298702,38.214186323063,39.0142132483841,43.6751540318798,43.635217391934,46.2674892812816
SSA,Sub-Saharan Africa (excluding high income),25.6306946150921,26.1042055120775,27.3014213887548,29.5374000164872,29.3666665994339,29.293227816301,30.8045992756598,32.422553143679,32.3150772421414,32.4852306633199,33.2749841783259,35.8112041264983,36.7263981751173,37.8558820504576,38.2084347395886,39.0085646241815,43.6700069727335,43.630139158316,46.2627293873122
SSF,Sub-Saharan Africa,25.6390975710458,26.11237893169,27.3096742007975,29.5449617754355,29.3740542345349,29.3004944962827,30.8119519769365,32.4292482478775,32.3217813084341,32.4917935784866,33.2814863509247,35.8172318786084,36.732257460261,37.861546298702,38.214186323063,39.0142132483841,43.6751540318798,43.635217391934,46.2674892812816
TSA,South Asia (IDA & IBRD),56.3756301794195,54.3596418631994,59.9818837748253,61.5809239584771,61.9046160928364,64.8775656181511,65.9107838292579,68.0647321094928,70.3505199376384,72.3651884075306,73.188399837244,67.0986533752319,77.4403568584291,78.6628979199867,80.6929566392497,84.5427706253558,86.227074273303,89.3313430071171,92.6563447164687
SAS,South Asia,56.3756301794195,54.3596418631994,59.9818837748253,61.5809239584771,61.9046160928364,64.8775656181511,65.9107838292579,68.0647321094928,70.3505199376384,72.3651884075306,73.188399837244,67.0986533752319,77.4403568584291,78.6628979199867,80.6929566392497,84.5427706253558,86.227074273303,89.3313430071171,92.6563447164687
SST,Small states,63.389837407735,64.4221007343104,62.1781621444278,63.1195951394155,64.4819072929038,65.4690049201414,66.7914579014997,68.142407460608,69.3755214998057,69.3510207198766,71.3254866502466,72.7539513942965,73.8071475324205,74.5736858901462,75.6991273231603,77.0940376650019,78.3119299263691,79.2268884357816,81.0441590289118
PRE,Pre-demographic dividend,24.7641994701081,26.0134326232072,26.8650350668274,29.3274798206234,28.8938728090293,29.6247571721956,30.4946430600882,32.2008274097397,32.1036341846307,32.0673100286311,32.6852445362107,36.0541530530578,37.505418603168,38.2801147108769,39.7785106244989,39.9407159931096,44.5343571566391,44.2631928679048,47.1111543090309
PST,Post-demographic dividend,99.9671913976372,99.956397774242,99.9451282298191,99.9621493230418,99.9637448534825,99.9597325051979,99.9647515989278,99.9588839242951,99.9705772937896,99.9722868762549,99.9742274666504,99.9749106575543,99.9730282459408,99.9793776769662,99.9836479231488,99.9854276411783,99.9892426598341,99.9921606553886,99.9951142036737
PSS,Pacific island small states,54.9267553030409,56.3876655849083,58.3648248317498,59.4325530852625,60.6799258299901,62.3820237142129,61.7928702015962,63.7323456448921,67.0130686679017,65.140826327197,70.1784032492658,71.6579773930802,73.1444643665398,72.7130625574355,76.9696577887788,79.5551048618503,81.4795926257743,82.461026695306,84.7662446856389
OSS,Other small states,56.5776447575245,57.1304321516768,54.3590252627958,55.6225988743058,57.3396774901628,58.5250919844623,60.3942693103619,61.9386254252811,63.1478600658696,63.5794653494118,65.5792415341706,67.4475483024784,68.5521691922493,69.57355478193,70.8252933327492,72.3451631928935,73.6388351221141,74.6934661566877,76.8490017393578
OED,OECD members,99.6441343893026,99.6714852245545,99.6166367401543,99.5999922077638,99.6907867456826,99.7681418925445,99.7677306398035,99.6527332916187,99.7646927537226,99.6919648901013,99.8123219399428,99.7908273408095,99.8153662091168,99.8388691193309,99.8454746772556,99.839632933739,99.8959863451556,99.9406547937471,99.8986651139255
INX,Not classified,,,,,,,,,,,,,,,,,,,
NAC,North America,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MIC,Middle income,77.9656508089428,77.552237345691,79.5502653679757,80.3217719591149,80.6264557101479,81.4044316248517,82.3579136028849,83.0166604003251,83.9712167947601,84.712956504866,85.1625470811568,83.7990767378342,87.0046410152473,87.663893083458,88.1492007595892,89.556045024463,90.5311589909353,91.6341944203767,92.8441604865296
TMN,Middle East & North Africa (IDA & IBRD countries),91.3726818917434,91.6184214017046,91.5246336866664,92.4695922848901,92.3636330670143,93.0941036422781,95.2253313054493,93.2527867148062,93.8834825049918,93.9713885049837,94.9124380936113,94.9651407562542,94.446463972344,96.4898865120591,95.3074708474855,95.8221472131393,96.1862988685436,97.2090220439153,95.4638239534391
MNA,Middle East & North Africa (excluding high income),91.4583943431642,91.695881633857,91.6050842635935,92.5392974637902,92.4391292897791,93.1633527078159,95.273265322532,93.3126012724873,93.9478253344305,94.0363509701598,94.9674424191127,95.0177049321129,94.5062750307778,96.5281514498481,95.3591664099162,95.8681961252199,96.2295518802683,97.2373586045505,95.5158507249655
MEA,Middle East & North Africa,92.446506719742,92.6625889998432,92.5888850037923,93.4189377300991,93.3345330235915,93.9833320899447,95.8552656470602,94.1634526177634,94.7435609126398,94.8429364788406,95.6589077718606,95.708217643904,95.2740887090951,97.0165877676719,96.0139918020425,96.4531978115126,96.7584911931827,97.6268355723439,96.1589414395793
LMC,Lower middle income,62.5328331844607,61.4878305227641,65.028233152978,66.4069753777605,66.8861001904434,68.2282040162524,69.7371607993569,71.005265280423,72.5941553320904,73.7985567472431,74.3554868582222,71.8961853205134,77.5502915119091,78.7365298216909,79.6279034782889,82.354056510614,83.9040620879129,85.8271772882399,88.0182597872426
LIC,Low income,15.6663203062339,16.3731989825739,17.0145388386516,18.7545692700991,19.629853010641,19.4637031478089,21.5772786357475,23.301871812706,23.197753324882,24.6205928766522,26.1539833415036,26.8751639393511,29.7800183725289,30.8245119390775,32.1605798937869,32.0867867071883,37.2360243546754,38.9645212471598,40.6327728058228
LMY,Low & middle income,73.3747943749318,72.9867526603024,74.7928758304665,75.5565009008791,75.8306051892308,76.456972301104,77.3362828149589,77.9598241638755,78.7380091710132,79.2150740484263,79.6832722738509,78.4332545424924,81.5381059310672,82.1693924552889,82.674280811493,83.8671410234469,85.1835244807203,86.2738920828593,87.4491268196788
LDC,Least developed countries: UN classification,20.0791373614925,20.8950062569249,22.8958396775409,24.3794399379031,24.986151131028,26.1526237545591,28.7935407949866,29.5158038082535,30.7868356906912,32.4078136964476,32.9811097580411,34.6864402032506,38.1247914216407,38.251414409639,39.4732630287389,42.413563465635,46.3290669936642,50.2239683813818,52.0657846161888
TLA,Latin America & the Caribbean (IDA & IBRD countries),91.5318040299966,92.1851744046217,92.5157277902659,92.5914310494502,93.0926832903389,93.4276695070805,94.1624708053684,94.3957647070043,95.1486852912759,95.2998627703087,95.7848808484674,96.121495161562,96.5095859016913,96.7911768523676,96.982923122482,97.2376916004314,97.4408410820557,97.6892301789434,97.7557879452628
LAC,Latin America & Caribbean (excluding high income),91.0887319317946,91.7310682073093,92.0625015967824,92.2966755450093,92.7239453814766,93.0903835392328,93.795816576442,94.1072305194041,94.9107539181705,95.0283960756729,95.5517270869032,95.9167774398496,96.2986085759872,96.6227409365014,96.7653746932432,97.0491225764346,97.2923011163104,97.5838166568821,97.6082721200491
LCN,Latin America & Caribbean,91.725740744137,92.3422287701848,92.6460731821376,92.7391201293509,93.2269851317651,93.5535999998429,94.2686512988837,94.49690896271,95.2304510246406,95.3797497586056,95.8527758637598,96.1840069849633,96.5643398902755,96.842327853692,97.0328117560481,97.2850339326894,97.487191535437,97.7335954332652,97.8026986281559
LTE,Late-demographic dividend,95.6592709283812,96.2920387148006,96.6549406270663,96.8820165020047,97.1143581406957,97.5718332849731,98.2404972207778,97.9376268339278,98.2561046323898,97.8983788137637,98.3953440943327,98.6527793186817,98.7589865106046,98.9291578552086,98.9416528552191,98.8304127222481,99.1712774797787,99.2896318920911,99.3055731275342
IDA,IDA total,35.3597797413647,36.1838485815399,37.3477384779197,39.1427851710806,39.0806537323947,39.8337438144771,41.8596435742931,42.4303983837559,43.4715805097605,44.2556874202227,44.4469167494632,46.8554113922893,48.6463350773653,49.3310634617963,49.9331358764565,51.4810560957912,55.2927371617249,57.0802650393507,58.8626500648455
IDX,IDA only,25.1742185607023,26.0210066186457,27.6390922845656,29.1647904295842,29.7822816703582,30.7059362015024,33.6839892330339,33.9920176221236,35.3735850341144,36.9208646426285,37.7185403813277,39.06062014298,42.0252616746661,42.5572397360946,44.0037263775773,46.2842650312467,50.0953969108286,53.634553947649,55.2588725333243
IDB,IDA blend,54.9096587176684,55.6188356638892,55.9516268439857,58.2959423376163,56.9346677119725,57.3652423380354,57.7220081520994,58.8699175985559,59.229236935942,58.5034970943944,57.5148349181687,61.9486424825401,61.4990664832179,62.4916624296719,61.4680754037589,61.6155127825436,65.467867322647,63.8518349777576,65.9555199669016
IBT,IDA & IBRD total,73.8724801010254,73.4907762690241,75.2581704134969,75.9885420948244,76.2632286160528,76.8732145204048,77.7398473834349,78.3424029995576,79.1025449918566,79.798796219723,80.2410943057147,78.9929670489572,82.0459615035677,82.6531229790617,83.1436048876042,84.3071445810979,85.5887867965617,86.6531464285546,87.8043655615977
IBD,IBRD only,84.3003629065425,83.7251049011189,85.8129308824177,86.3871584350623,86.8947330383424,87.6014064368838,88.3392350109534,89.1281543944057,89.9466776863076,90.7603480063806,91.4498059121784,89.1810395731577,92.7765245646575,93.4753165449374,94.0445563266189,95.2017107433374,95.7646808736071,96.7134578202096,97.7747847104256
HIC,High income,99.8994806762838,99.8949698333807,99.8995619924674,99.9368929594156,99.9078259951474,99.9117558886721,99.9414356232414,99.924996106587,99.9296638976744,99.9506847310205,99.9490145353396,99.9558677780337,99.9656048236425,99.957275557433,99.9708036635622,99.9692083476461,99.958476605194,99.9713654285315,99.9819317464305
HPC,Heavily indebted poor countries (HIPC),17.7577477792551,18.5229321149187,19.2451634692016,20.7362849051964,21.8132799747555,21.5262823701464,24.1645110431573,25.7336708322092,25.8240153217637,26.9520517543502,28.7189401384486,29.2039212385154,31.9271993552925,32.842839682104,35.3668767893612,35.3528964349535,40.5549552640624,41.4548690457571,44.0782144512982
FCS,Fragile and conflict affected situations,40.5118730067227,40.973190384398,41.5524008228679,43.3376827675484,42.6970710173594,42.7911312059104,43.7140838531981,45.0134043804246,44.8709941260697,45.6735724167858,46.2221274438091,48.0932517586441,49.3210567258716,50.845047421357,50.2964199181795,50.3174219869653,54.5473376422438,54.9107800551022,55.0063100330288
EUU,European Union,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9601987507331,100.0,100.0
TEC,Europe & Central Asia (IDA & IBRD countries),99.899303041637,99.9055341847955,99.921353177218,99.9433251930726,99.916335656621,99.897345108462,99.8910030140697,99.901636397079,99.9192773281765,99.9261776047035,99.9479561401184,99.9349463856857,99.9618305396795,99.9540621516986,99.965483441518,98.5114375847624,99.9392610148687,99.9828552912043,99.9836434813703
ECA,Europe & Central Asia (excluding high income),99.8815161368634,99.8889775728547,99.9076603843127,99.9334925973952,99.9018711730208,99.879663133473,99.8723073056201,99.8848978963919,99.9056684521275,99.913819679787,99.9393650222801,99.9242338129616,99.9556206474028,99.9466512534735,99.9599657344113,98.2757972229206,99.9747031064309,99.9801877735713,99.9811035481497
ECS,Europe & Central Asia,99.9492336883477,99.9524807253036,99.9605416083093,99.9716330243906,99.9582175341456,99.9488419158813,99.9457818014592,99.9511704197711,99.9599867981718,99.9634165856154,99.9741474528482,99.9676754147133,99.9809799489355,99.9770917119736,99.9827722436024,99.2563097231586,99.969631809158,99.9914230994218,99.9918338073317
EMU,Euro area,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TEA,East Asia & Pacific (IDA & IBRD countries),91.3557648654333,91.9115118178649,92.4431834750365,92.6611603058009,93.5762737934836,93.1615645543368,94.2837307846994,94.3614923656193,94.8406360980737,95.5109077704637,95.8931974147567,96.5355670368563,96.7933150045597,96.9946717378049,97.1102497562193,97.4914290776616,97.5762942563223,98.2721628361961,98.2662035012715
EAP,East Asia & Pacific (excluding high income),91.3557181113947,91.9114688676401,92.443144133109,92.6611227400653,93.5762418646861,93.1615308574604,94.2837037452287,94.3614630077548,94.8406128699091,94.6369007781408,95.0577321161522,95.7231508212593,96.0093052044184,96.2393644303707,96.3841683694148,96.7908417635542,96.904828848467,97.6225196170756,97.6463904359033
EAS,East Asia & Pacific,92.2575094487573,92.7522161398112,93.225525023777,93.4176405049433,94.2353429466279,93.8597511017643,94.8653430077037,94.9338567381579,95.3634586317758,95.1727090074974,95.5499721622844,96.1473629956405,96.403250679962,96.6087381603713,96.7378013224571,97.1034673810136,97.2052420262327,97.8522785930573,97.8730820823385
EAR,Early-demographic dividend,66.7298221342732,65.4986335918279,68.9627441264212,70.0367583791502,70.8246711029885,71.846304024234,73.3116897158579,74.6939983307209,76.2941605913876,77.6577169733124,78.3411249303744,75.1658617611199,81.0462571719211,82.2142152044347,83.0640651193865,85.6762436604588,86.9785373450231,89.328123321876,91.0541198711032
CEB,Central Europe and the Baltics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8278344126722,100.0,100.0
CSS,Caribbean small states,86.9206178832493,89.5546979231956,89.4008038412072,89.4971105194618,89.9738877954487,90.3930983164556,90.8634426040992,91.8233353010238,92.9673042337141,92.2857013884258,93.496406554385,93.5096354012796,94.4994301362634,94.9716957076521,94.8931688850094,95.7360896741344,96.735835230924,97.3315486780136,97.6930735993125
ARB,Arab World,81.121777566806,81.9465843239392,81.9250773003536,82.9121357451822,82.8841937281191,83.6107259153805,85.8164649345222,84.1222350199364,83.7960814380495,84.6641603144405,87.3751069197478,87.6000013937688,87.2875085854602,89.2967255803414,88.2820601431627,88.8911296243003,89.3542220760166,90.4460099173841,88.9162428638274
AFW,Africa Western and Central,34.1021600351171,35.2168999013354,35.7345866904767,39.8462815355357,37.538874739029,37.8330947671863,39.8432523556858,40.7895378632418,41.7510756439831,41.8139127355949,41.7998447498756,45.8963467248752,44.1374096192427,47.0293347661991,47.587145249403,46.7509457807016,50.9313988603765,48.8350622135254,51.2385175424249
AFE,Africa Eastern and Southern,19.9579298951035,19.9862203237456,21.6015034178654,22.5483066365335,23.8158804627515,23.4811562468684,24.7499128916126,26.7515912769659,25.913958456892,26.1513599969695,27.4827342843522,28.9486279353382,31.6823177047106,31.6106918811145,31.8249495513156,33.7444046301052,38.7333520303803,40.0921632933888,42.8809766258104
